serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0416,81,2023-05-24,14:11:30,-15.793015539646149,35.08272831887007,8474,5444,2988,156892.85073012,79859.29231188,23260.43077038,2023-05-24T14:11:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:12:01,-15.792859256267548,35.08286464214325,4767,3789,2713,88259.17151645999,55581.71538753,21119.661539505,2023-05-24T14:12:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:12:30,-15.79272836446762,35.08305514603853,4652,3429,2717,86129.99074775999,50300.79231033,21150.800001045,2023-05-24T14:12:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:13:00,-15.79269939661026,35.08323714137077,4419,3882,3125,81816.08536422,56945.95384914,24326.923078125,2023-05-24T14:13:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:13:30,-15.79259556531906,35.08340532332659,5322,5197,4178,98534.78305236,76235.99231169,32524.123078530003,2023-05-24T14:13:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:14:00,-15.792522430419922,35.08362915366888,11497,11580,9839,212862.53302385999,169869.6923166,76592.830773015,2023-05-24T14:14:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:14:30,-15.792295277118685,35.083638325333595,8460,8679,7773,156633.64611479998,127314.25385283,60509.815387605006,2023-05-24T14:14:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:15:01,-15.7921684384346,35.083618983626366,5973,4907,5566,110587.79766473999,71981.91538839,43329.169232910004,2023-05-24T14:15:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:15:31,-15.79205447435379,35.08353064954281,6056,5099,5053,112124.51074128,74798.40769623,39335.661540405,2023-05-24T14:15:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:16:00,-15.791933000087738,35.08368166536093,6426,5663,5256,118974.91843188,83071.85385051,40915.93846356,2023-05-24T14:16:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:16:31,-15.792117536067964,35.08380565792322,3874,3222,3782,71725.61998212,47264.26154094,29441.415386070003,2023-05-24T14:16:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:17:00,-15.792240500450134,35.08398948609829,3280,1868,2961,60727.938446399996,27402.12307836,23050.246154985,2023-05-24T14:17:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:17:30,-15.792186439037325,35.08419147878885,4514,2321,3597,83574.97382531999,34047.28461717,28001.261539845,2023-05-24T14:17:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:18:00,-15.791993916034698,35.08424515277147,18608,12699,14360,344519.96299103997,186284.56154823,111787.0769286,2023-05-24T14:18:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:18:30,-15.791738271713257,35.08425131440163,23430,13601,13127,433797.4383534,199516.20770277,102188.646158895,2023-05-24T14:18:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:19:00,-15.79145449399948,35.08419565111399,10323,7167,6703,191126.37456774,105134.37692859,52180.276925655,2023-05-24T14:19:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:19:31,-15.791204512119291,35.08417332172394,5152,4123,3530,95387.29843776,60481.238464710004,27479.692309050002,2023-05-24T14:19:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:20:01,-15.790952563285828,35.08426380902529,6942,4924,3644,128528.45996795999,72231.29231148,28367.13846294,2023-05-24T14:20:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:20:30,-15.790833711624146,35.0845158174634,3596,2454,2979,66578.55690648,35998.29230958,23190.369231915,2023-05-24T14:20:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:21:00,-15.790637731552124,35.08452881872654,4368,2293,3021,80871.83997983999,33636.54615561,23517.323078085003,2023-05-24T14:21:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:21:30,-15.790412962436676,35.08456715196371,6317,4459,4088,116956.82535546,65410.10000343,31823.50769388,2023-05-24T14:21:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:22:00,-15.790206968784332,35.08465148508549,3936,3107,3053,72873.52613567999,45577.30000239,23766.430770405,2023-05-24T14:22:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:22:30,-15.790042757987976,35.084624990820885,3662,1904,2466,67800.52152155999,27930.21538608,19196.86153941,2023-05-24T14:22:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:23:00,-15.78987866640091,35.08446481823921,3805,2584,2776,70448.1115209,37905.29230968,21610.092308760002,2023-05-24T14:23:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:23:30,-15.78965699672699,35.08439798653126,6127,3408,3221,113439.04843325999,49992.73846416,25074.246155085002,2023-05-24T14:23:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:24:00,-15.7895125746727,35.08424548059702,4187,2955,2726,77520.69459606,43347.576925350004,21220.861539510002,2023-05-24T14:24:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:25:00,-15.78907585144043,35.083637818694115,4046,2740,2849,74910.13382748,40193.692309800004,22178.369231865003,2023-05-24T14:25:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:25:30,-15.78883707523346,35.08363098651171,3168,1912,2287,58654.30152384,28047.56923224,17803.415385495002,2023-05-24T14:25:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:26:00,-15.788514733314514,35.08466498553753,2742,2024,2528,50767.075371959996,29690.52307848,19679.50769328,2023-05-24T14:26:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:26:31,-15.788533389568329,35.08499947935343,2665,1576,2356,49341.4499877,23118.707693520002,18340.55384706,2023-05-24T14:26:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:27:01,-15.788508594036102,35.085021153092384,3186,1732,2404,58987.564600679994,25407.107693640002,18714.21538554,2023-05-24T14:27:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:27:31,-15.788306295871736,35.08499915152788,3016,2271,2532,55840.079986079996,33313.82307867,19710.646154820002,2023-05-24T14:27:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:28:00,-15.788082122802734,35.085398986935616,3171,2152,2593,58709.845369979994,31568.184617040002,20185.507693305,2023-05-24T14:28:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:28:30,-15.787301898002625,35.08565481752157,2624,1655,2663,48582.350757119995,24277.57692435,20730.430770255,2023-05-24T14:28:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:29:00,-15.787523627281187,35.08529731631279,3218,2140,2608,59580.03229284,31392.1538478,20302.27692408,2023-05-24T14:29:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:29:31,-15.787258684635162,35.0852859839797,2858,1613,2160,52914.770756039994,23661.46923201,16814.7692316,2023-05-24T14:29:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:30:00,-15.786975741386414,35.08527480810881,2370,1962,2568,43879.638450599996,28781.030770740002,19990.892308680002,2023-05-24T14:30:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:30:31,-15.786833703517914,35.08530031889677,2691,1789,2318,49822.82998757999,26243.253847530003,18044.73846243,2023-05-24T14:30:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:31:00,-15.78677237033844,35.0853643193841,2605,1929,2209,48230.573064899996,28296.946155330003,17196.215385465002,2023-05-24T14:31:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:36:30,-15.788770973682404,35.08646782487631,3464,2153,3352,64134.62767631999,31582.85384781,26094.030770520003,2023-05-24T14:36:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:37:01,-15.788652062416077,35.086703322827816,2967,2171,2693,54932.863832459996,31846.90000167,20963.969231805,2023-05-24T14:37:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:37:30,-15.78847324848175,35.086664989590645,3893,2393,3283,72077.39767434,35103.46923261,25556.892308955,2023-05-24T14:37:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:38:00,-15.788364231586456,35.08676564693451,5324,4093,4418,98571.81228311999,60041.16154161,34392.430770930005,2023-05-24T14:38:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:38:31,-15.789096534252169,35.085799999535084,9309,7576,8530,172352.55457242,111134.09231352,66402.76923405,2023-05-24T14:38:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:39:01,-15.789485037326813,35.086238481104374,7607,6537,7086,140840.67919566,95892.76154349,55161.78461811,2023-05-24T14:39:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:39:31,-15.789665520191193,35.08610364794731,10301,8934,10697,190719.05302937998,131054.90769918001,83272.030773345,2023-05-24T14:39:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:40:00,-15.789803266525269,35.086140148341656,9220,8579,9530,170704.75380359998,125847.33077583,74187.38461905,2023-05-24T14:40:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:40:30,-15.789784133434296,35.08625031262636,11918,8159,9940,220657.18609883997,119686.25385243,77379.0769269,2023-05-24T14:40:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:41:01,-15.789621949195862,35.086463652551174,10362,6555,5528,191848.44456755999,96156.80769735,43033.35384828,2023-05-24T14:41:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:41:31,-15.789792776107788,35.08689680695534,4988,3502,3128,92350.90151544,51371.64615654,24350.276924280002,2023-05-24T14:41:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:42:01,-15.789462208747864,35.08711864799261,4183,2952,2676,77446.63613454,43303.56923304,20831.630770260002,2023-05-24T14:42:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:42:30,-15.789408385753632,35.0873164832592,4574,3179,2616,84685.85074811999,46633.48461783,20364.55384716,2023-05-24T14:42:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:43:00,-15.78950661420822,35.08743381500244,4628,2836,3526,85685.63997864,41601.93846372,27448.55384751,2023-05-24T14:43:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:43:30,-15.78976184129715,35.08739197999239,4712,3248,2491,87240.86767056,47645.66154096,19391.476924035,2023-05-24T14:43:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:44:00,-15.79003804922104,35.08748982101679,4884,3323,3601,90425.38151591999,48745.85384871,28032.400001385002,2023-05-24T14:44:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:44:30,-15.790278613567352,35.08739998936653,4906,3285,2421,90832.70305427999,48188.42307945,18846.553847085,2023-05-24T14:44:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:45:00,-15.790485799312592,35.08723697811365,4284,2194,2114,79316.61228792,32184.292309380002,16456.67692389,2023-05-24T14:45:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:45:31,-15.790598809719086,35.08699881285429,3317,3058,2892,61412.97921545999,44858.50769466,22513.107693420003,2023-05-24T14:45:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:46:01,-15.790594458580015,35.08681131899357,4645,2779,2967,86000.3884401,40765.79230983,23096.953847295,2023-05-24T14:46:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:46:30,-15.79038518667221,35.08666864782572,5976,4409,3748,110643.34151088,64676.63846493,29176.73846298,2023-05-24T14:46:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:47:00,-15.790166318416595,35.08665531128645,11076,6913,4458,205067.87994887997,101408.39231301,34703.81538633,2023-05-24T14:47:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:47:30,-15.79004418849945,35.08646782487631,6106,5125,3431,113050.24151027999,75179.80769625,26709.015385935003,2023-05-24T14:47:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:48:00,-15.789934992790222,35.08618698269129,4616,3117,3146,85463.46459408,45723.99231009,24490.40000121,2023-05-24T14:48:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:48:30,-15.790112495422363,35.08600499480963,4528,3222,2258,83834.17844064,47264.26154094,17577.66153933,2023-05-24T14:48:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:49:00,-15.790171205997469,35.085618644952774,3108,1778,1961,57543.424601039995,26081.89230906,15265.630769985,2023-05-24T14:49:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:49:31,-15.790505349636078,35.08530264347792,4552,2567,2421,84278.52920975999,37655.91538659,18846.553847085,2023-05-24T14:49:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:50:00,-15.790700316429138,35.08493630588055,3319,1621,2005,61450.008446219996,23778.82307817,15608.153846925,2023-05-24T14:50:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:51:30,-15.791227519512177,35.085445649921894,3629,2536,1950,67189.53921402,37201.16923272,15180.00000075,2023-05-24T14:51:30Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:52:00,-15.791306376457214,35.085740976035595,3511,1528,2938,65004.81459918,22414.58461656,22871.20000113,2023-05-24T14:52:00Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:52:31,-15.79141002893448,35.08594914525747,3422,2317,1562,63357.013830359996,33988.60769409,12159.56923137,2023-05-24T14:52:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:53:01,-15.79153436422348,35.085734486579895,3407,1817,2304,63079.294599659996,26653.99230909,17935.75384704,2023-05-24T14:53:01Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
MA200-0416,81,2023-05-24,14:53:31,-15.790297210216522,35.08391048014164,2818,1976,1194,52174.18614083999,28986.40000152,9294.830769690001,2023-05-24T14:53:31Z,weekday,95,2023-05-24,2023-05-24,2023-05-24T14:09:00Z,2023-05-24T15:19:00Z,personal_monitoring,Kacheri,second_half,Informal
