serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,main_exp
MA200-0416,58,2023-05-07,09:44:34,-15.764099419116974,35.02781382575631,14438,15034,14591,267314.01685644,220537.21539618,113585.323082535,2023-05-07T09:44:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:45:04,-15.76309448480606,35.02733433060348,7689,7073,7219,142358.87765682,103755.46923621,56197.138464315,2023-05-07T09:45:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:45:34,-15.762768805027008,35.02647232823074,59317,62699,60109,1098231.4404954598,919746.10004823,467925.446176965,2023-05-07T09:45:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:46:04,-15.763155281543732,35.02516049705446,5092,4535,4012,94276.42151495999,66524.96154195,31231.876924620003,2023-05-07T09:46:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:46:34,-15.763205647468569,35.023919163271785,2505,2943,2527,46379.1115269,43171.54615611,19671.723077895,2023-05-07T09:46:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:47:04,-15.763580858707428,35.022702161222696,2272,1765,1982,42065.206143359996,25891.192309050002,15429.10769307,2023-05-07T09:47:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:47:34,-15.763666927814484,35.02248433046043,1942,1517,1279,35955.38306796,22253.22307809,9956.523077415,2023-05-07T09:47:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:48:04,-15.763306617736816,35.02341549657285,2041,1653,1516,37788.329990579994,24248.23846281,11801.47692366,2023-05-07T09:48:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:48:34,-15.763279914855955,35.02436632849276,2025,1961,1036,37492.0961445,28766.36153997,8064.86153886,2023-05-07T09:48:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:49:04,-15.763094007968904,35.02548449859023,2131,1674,1372,39454.64537478,24556.292308980002,10680.49230822,2023-05-07T09:49:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:49:34,-15.762751638889313,35.026594664901495,2402,1946,1544,44472.10614276,28546.323078420002,12019.44615444,2023-05-07T09:49:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:50:04,-15.762772738933563,35.02724532969296,3755,3392,2957,69522.3807519,49758.03077184,23019.107693445003,2023-05-07T09:50:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:50:34,-15.764198064804075,35.02798566035926,2787,3330,2754,51600.23306406,48848.5384641,21438.830770290002,2023-05-07T09:50:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:51:04,-15.76560366153717,35.028150495141745,4053,3169,2700,75039.73613513999,46486.792310130004,21018.4615395,2023-05-07T09:51:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:51:34,-15.767130315303802,35.027816493064165,5342,4567,4220,98905.07535996,66994.37692659,32851.0769247,2023-05-07T09:51:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:52:04,-15.76858365535736,35.02699166350067,8337,7887,6521,154356.34842306,115696.22308299,50763.476925585004,2023-05-07T09:52:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:52:34,-15.769923150539398,35.026181330904365,3329,2785,2500,61635.154600019996,40853.80769445,19461.5384625,2023-05-07T09:52:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:53:04,-15.771278619766235,35.025482496246696,3415,3000,1524,63227.41152269999,44007.69231,11863.75384674,2023-05-07T09:53:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:53:34,-15.77259522676468,35.02479749545455,2396,2152,1279,44361.01845048,31568.184617040002,9956.523077415,2023-05-07T09:53:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:54:04,-15.773126900196075,35.02414299733937,2461,1903,2633,45564.46845018,27915.54615531,20496.892308705003,2023-05-07T09:54:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:54:34,-15.772457480430605,35.02328382991254,1579,1339,443,29234.577685019998,19642.10000103,3448.5846155550003,2023-05-07T09:54:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:55:04,-15.771633207798004,35.02237749658525,1596,1289,1833,29549.326146479998,18908.63846253,14269.200000705001,2023-05-07T09:55:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:55:34,-15.770733833312988,35.02283982746303,2685,1699,509,49711.7422953,24923.023078230002,3962.369230965,2023-05-07T09:55:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:56:04,-15.769963026046751,35.023287661373615,2188,1670,1182,40509.978451439994,24497.6153859,9201.41538507,2023-05-07T09:56:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:56:34,-15.769475042819977,35.02326966077089,2080,1702,674,38510.399990399994,24967.03077054,5246.83076949,2023-05-07T09:56:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:57:04,-15.76892238855362,35.023154662922025,2348,1841,1252,43472.31691224,27006.05384757,9746.338462020001,2023-05-07T09:57:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:57:34,-15.768348395824432,35.02319766022265,2351,1760,1417,43527.86075838,25817.8461552,11030.800000545001,2023-05-07T09:57:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:58:04,-15.767881214618685,35.02322066016495,1815,1372,1416,33604.0269147,20126.18461644,11023.01538516,2023-05-07T09:58:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:58:34,-15.768310248851776,35.02319316007197,1397,890,1001,25864.917685859997,13055.6153853,7792.400000385001,2023-05-07T09:58:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:59:04,-15.768891155719755,35.02315999753773,2307,1779,1096,42713.21768166,26096.56153983,8531.93846196,2023-05-07T09:59:04Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,09:59:34,-15.76944237947464,35.02329699322581,3594,2482,1657,66541.52767571999,36409.03077114,12899.107692945001,2023-05-07T09:59:34Z,weekend,26,2023-05-07,2023-05-07,2023-05-07T09:27:00Z,2023-05-07T10:00:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:09:04,-15.788596987724304,35.00456849951297,4198,3642,2999,77724.35536524,53425.33846434,23346.061539615002,2023-05-07T10:09:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:09:34,-15.78803664445877,35.00210449961014,3116,3290,3163,57691.54152407999,48261.7692333,24622.738462755002,2023-05-07T10:09:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:10:04,-15.78790318965912,35.001055499888025,3631,2426,956,67226.56844478,35587.55384802,7442.0923080600005,2023-05-07T10:10:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:10:34,-15.78679084777832,35.00095000001602,2801,2238,1886,51859.43767938,32829.73846326,14681.78461611,2023-05-07T10:10:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:11:04,-15.786498844623566,34.999710857868195,2177,1846,1902,40306.31768226,27079.40000142,14806.338462270001,2023-05-07T10:11:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:11:34,-15.786261677742004,34.99819070100784,1893,1336,246,35048.16691434,19598.09230872,1915.01538471,2023-05-07T10:11:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:12:04,-15.786194562911987,34.997241735458374,2183,2056,1462,40417.405374539994,30159.93846312,11381.10769287,2023-05-07T10:12:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:12:34,-15.785533726215364,34.99691838026047,17644,18586,19534,326671.87376472,272642.32309122,152064.67693059,2023-05-07T10:12:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:13:04,-15.784294426441193,34.996571600437164,22649,21163,22949,419337.52374161995,310444.93078551,178649.138470365,2023-05-07T10:13:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:13:34,-15.78294849395752,34.99642765522003,3544,3229,2632,65615.79690671999,47366.94615633,20489.107693320002,2023-05-07T10:13:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:14:04,-15.782197177410126,34.996131122112274,3430,3037,3312,63505.13075339999,44550.453848490004,25782.64615512,2023-05-07T10:14:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:14:34,-15.781723201274872,34.99483150243759,5936,5709,4658,109902.75689568,83746.63846593001,36260.73846333,2023-05-07T10:14:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:15:04,-15.781326115131378,34.993114829063416,6409,6000,6048,118660.16997041999,88015.38462,47081.35384848,2023-05-07T10:15:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:15:34,-15.781226754188538,34.99135780334473,3293,2655,1463,60968.62844633999,38946.80769435,11388.892308255,2023-05-07T10:15:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:16:04,-15.780324697494509,34.99097537994385,10775,10900,9346,199494.9807195,159894.61539300001,72755.01538821,2023-05-07T10:16:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:16:34,-15.779174506664276,34.99099159240723,9607,9059,7615,177869.90995566,132888.56154543,59279.846156775006,2023-05-07T10:16:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:17:04,-15.777919709682465,34.9910985827446,2613,1591,1357,48378.68998793999,23338.74615507,10563.723077445,2023-05-07T10:17:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:17:34,-15.77653831243515,34.99124604463577,2251,1993,1748,41676.39922037999,29235.77692461,13607.50769298,2023-05-07T10:17:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:18:04,-15.775050580501556,34.99153912067413,2784,2336,2389,51544.68921791999,34267.32307872,18597.446154765003,2023-05-07T10:18:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:18:34,-15.77417415380478,34.99259102344513,2786,1806,630,51581.718448679996,26492.630770620002,4904.30769255,2023-05-07T10:18:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:19:04,-15.772744357585909,34.99288409948349,2150,1835,1441,39806.423066999996,26918.03846295,11217.630769785,2023-05-07T10:19:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:19:34,-15.771316587924955,34.99296176433563,2446,1495,503,45286.74921948,21930.50000115,3915.661538655,2023-05-07T10:19:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:20:04,-15.771263301372528,34.993976056575775,2212,2007,1470,40954.329220559994,29441.14615539,11443.38461595,2023-05-07T10:20:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:20:34,-15.7714661359787,34.9949124455452,2238,1012,1408,41435.709220439996,14845.26153924,10960.73846208,2023-05-07T10:20:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:21:04,-15.772760033607485,34.995833933353424,3209,2878,2762,59413.40075441999,42218.04615606,21501.107693370002,2023-05-07T10:21:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:21:34,-15.773560523986816,34.997035562992096,2377,2119,227,44009.24075826,31084.100001630002,1767.1076923950002,2023-05-07T10:21:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:22:04,-15.775197386741638,34.997456550598145,2613,1540,2121,48378.68998793999,22590.6153858,16511.169231585,2023-05-07T10:22:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:22:34,-15.776797533035278,34.997784078121185,2332,2010,1018,43176.08306616,29485.1538477,7924.73846193,2023-05-07T10:22:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:23:04,-15.778068840503693,34.998187720775604,4048,2719,2746,74947.16305824,39885.63846363,21376.55384721,2023-05-07T10:23:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:23:34,-15.779406607151031,34.99840605258942,1977,1795,517,36603.39460626,26331.26923215,4024.646154045,2023-05-07T10:23:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:24:04,-15.780802428722382,34.998619079589844,2620,2040,1295,48508.2922956,29925.2307708,10081.076923575001,2023-05-07T10:24:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:24:34,-15.781861186027529,34.99969160556793,2227,1710,1724,41232.048451259994,25084.3846167,13420.67692374,2023-05-07T10:24:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:25:04,-15.782436966896055,35.00123133324087,1910,1127,896,35362.915375799996,16532.22307779,6975.01538496,2023-05-07T10:25:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:25:34,-15.783281445503237,35.00147866643965,2170,1660,1397,40176.7153746,24350.9230782,10875.107692845,2023-05-07T10:25:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:26:04,-15.783694505691528,35.00202516652644,2545,2030,1923,47119.696142099994,29778.5384631,14969.815385355001,2023-05-07T10:26:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:26:34,-15.783665001392365,35.00375049980357,5024,4125,3666,93017.42766911999,60510.57692625,28538.400001410002,2023-05-07T10:26:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:27:04,-15.784522235393524,35.00443016598001,2155,2045,1438,39898.996143899996,29998.576924650002,11194.276923630001,2023-05-07T10:27:04Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:27:34,-15.78581404685974,35.00425299955532,2170,1685,1368,40176.7153746,24717.65384745,10649.35384668,2023-05-07T10:27:34Z,weekend,27,2023-05-07,2023-05-07,2023-05-07T10:09:00Z,2023-05-07T10:28:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:38:04,-15.754615485668182,35.00243133306503,19830,20364,17906,367144.8229854,298724.21540028,139391.32308381,2023-05-07T10:38:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:38:34,-15.751892387866974,35.00324916630052,50074,55299,56763,927100.8505381199,811193.79235023,441878.123098755,2023-05-07T10:38:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:39:04,-15.750387728214264,35.00459033297375,4985,4010,4091,92295.35766929999,58823.6153877,31846.861540035003,2023-05-07T10:39:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:39:34,-15.749515533447266,35.00584183214232,6413,6005,5755,118734.22843193999,88088.73077385001,44800.461540675,2023-05-07T10:39:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:40:04,-15.748679339885712,35.00697383238003,4069,3689,2580,75335.96998122,54114.79231053,20084.3076933,2023-05-07T10:40:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:40:34,-15.748527705669405,35.00662133237347,3388,2292,2273,62727.51690744,33621.87692484,17694.430770105002,2023-05-07T10:40:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:41:04,-15.747922718524933,35.00637566531077,3362,2667,1520,62246.136907559994,39122.83846359,11832.6153852,2023-05-07T10:41:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:41:34,-15.747230529785156,35.00656366581097,2513,1389,1395,46527.22844994,20375.56153953,10859.538462075001,2023-05-07T10:41:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
MA200-0416,58,2023-05-07,10:42:04,-15.746640145778656,35.00671933311969,2572,2145,1126,47619.59075736,31465.50000165,8765.476923510001,2023-05-07T10:42:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:38:00Z,2023-05-07T11:22:00Z,mobile_monitoring,mobile_monitoring_1
