serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source
MA200-0416,86,2023-05-26,17:25:01,-15.795803308486938,35.002968666143715,17176,13740,10824,318007.03376688,201555.2307798,84260.67692724,2023-05-26T17:25:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:25:31,-15.795817375183104,35.00297166639939,16627,13370,11088,307842.50992325996,196127.6153949,86315.81538888,2023-05-26T17:25:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:26:01,-15.795818507671356,35.00296816625632,16824,13821,10763,311489.88915312,202743.43847217,83785.815388755,2023-05-26T17:26:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:26:31,-15.795794069766998,35.002975166309625,15566,13825,10586,288198.50300508,202802.11539525,82407.93846561,2023-05-26T17:26:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:27:01,-15.79579931497574,35.00296999956481,17489,14330,12119,323802.10838081996,210210.0769341,94341.753850815,2023-05-26T17:27:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:27:31,-15.795795202255247,35.0029669997748,83383,71253,74697,1543804.17423054,1045226.70005481,581487.415413345,2023-05-26T17:27:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:28:01,-15.795798301696776,35.00297249946743,45107,37065,38790,835138.7559456599,543715.03849005,301965.23078415,2023-05-26T17:28:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:28:31,-15.795804023742676,35.00297266617417,43559,36754,37773,806478.13133742,539152.90772058,294048.276937605,2023-05-26T17:28:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:29:01,-15.795811653137209,35.00297399959527,332388,314173,228983,6154035.97692744,4608676.23870321,1782544.584703455,2023-05-26T17:29:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:29:31,-15.79580384492874,35.002966499654576,185764,172286,138724,3439349.0114503196,2527303.09244022,1079912.98466874,2023-05-26T17:29:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:30:01,-15.79580283164978,35.002997166477144,76569,74788,60556,1417645.58503122,1097082.4308267601,471405.16925406,2023-05-26T17:30:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:30:31,-15.795798480510712,35.00299199973233,52520,51619,43387,972387.5997575999,757211.02311663,337751.107708995,2023-05-26T17:30:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:31:01,-15.795799434185028,35.00298799946904,159988,161234,134654,2962116.28541544,2365178.75397018,1048229.60005179,2023-05-26T17:31:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:31:31,-15.795774579048157,35.00297366618179,463400,472426,388819,8579672.767091999,6930126.01574802,3026806.3693803153,2023-05-26T17:31:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:32:01,-15.795776307582855,35.0029746661894,293699,293514,243332,5437724.02249062,4305624.60022578,1894246.03086282,2023-05-26T17:32:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:32:31,-15.795785307884216,35.00296799954958,239628,240004,202108,4436620.254278639,3520674.06172308,1573333.04623158,2023-05-26T17:32:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:33:01,-15.795786023139954,35.00296433316544,1152245,1161184,945928,21333372.998528097,17033676.062431682,7363685.6619022805,2023-05-26T17:33:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:33:31,-15.795787811279297,35.00296766636893,0,0,0,0,0,0,2023-05-26T17:33:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:34:31,-15.795796811580658,35.0029759996105,76121,79579,86829,1409351.0373409798,1167362.71544583,675930.369264165,2023-05-26T17:34:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:35:01,-15.79579532146454,35.00298683298752,299020,313833,270025,5536240.290927599,4603688.70024141,2102040.769334625,2023-05-26T17:35:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:35:31,-15.795816004276276,35.00299399974756,151407,154713,123377,2803242.3708396596,2269520.70011901,960442.492355145,2023-05-26T17:35:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:36:01,-15.795814335346222,35.00298516615294,305535,324933,283538,5656863.0101283,4766517.1617884105,2207234.27703213,2023-05-26T17:36:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:36:31,-15.795815289020538,35.00298499967903,113885,118508,104264,2108536.9725512997,1738421.2000911601,811655.1385016401,2023-05-26T17:36:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:37:01,-15.795819163322449,35.00300266640261,22601,22424,19544,418448.82220338,328942.83078648,152142.52308444,2023-05-26T17:37:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:37:31,-15.79581218957901,35.0029961662367,62086,65554,54745,1149498.41048268,961626.7538965801,426168.769251825,2023-05-26T17:37:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:38:01,-15.795801877975464,35.0029948328156,1315633,1354973,1016093,24358438.97623554,19876411.62411921,7909893.2003908055,2023-05-26T17:38:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:38:31,-15.795794367790222,35.00298566627316,1674251,1704999,1343838,30998113.314580377,25011023.79361923,10461261.96974763,2023-05-26T17:38:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:39:01,-15.79579132795334,35.0029768331442,1128988,1196406,1014886,20902778.588635437,17550355.70861262,7900497.16962111,2023-05-26T17:39:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:39:31,-15.795791566371918,35.002979333046824,479574,514127,459570,8879128.156248119,7541847.60808779,3577575.69248445,2023-05-26T17:39:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:40:01,-15.79577612876892,35.00297549972311,0,0,0,0,0,0,2023-05-26T17:40:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:41:01,-15.795784890651705,35.00299599976279,39320,38259,37826,727994.6767415999,561230.10002943,294460.86155301,2023-05-26T17:41:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:41:31,-15.795804977416992,35.003003999823704,43402,44474,48409,803571.33672276,652399.36926498,376845.44617246505,2023-05-26T17:41:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:42:01,-15.795801520347595,35.00298799946904,65507,69285,73910,1212836.90969766,1016357.65389945,575360.92310535,2023-05-26T17:42:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:42:31,-15.79580283164978,35.002977666212246,99801,96497,76555,1847777.1295393799,1415536.76161269,595951.230798675,2023-05-26T17:42:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:43:01,-15.795802474021912,35.00297249946743,186973,168285,129652,3461733.18144474,2468611.50012945,1009290.9538960201,2023-05-26T17:43:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:43:31,-15.79579222202301,35.002970832865685,57378,52664,44124,1062331.6012736398,772540.36927128,343488.36924774,2023-05-26T17:43:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:44:01,-15.795787155628204,35.00296249985695,45988,42804,34643,851450.1320954399,627901.7538790801,269682.430782555,2023-05-26T17:44:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:44:31,-15.79578936100006,35.00296349986456,48000,42059,33626,888701.5382399999,616973.1769554301,261765.47693601,2023-05-26T17:44:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:45:01,-15.795790493488312,35.002938999794424,29168,23426,17072,540034.30140384,343641.40001802,132898.95385272,2023-05-26T17:45:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:45:31,-15.795791566371918,35.00295166647993,91063,92355,73599,1685996.42034894,1354776.80776335,572939.907720615,2023-05-26T17:45:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:46:01,-15.795799434185028,35.00296049984172,955540,1024300,918483,17691455.5802052,15025693.077711001,7150036.892660955,2023-05-26T17:46:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:46:31,-15.795814454555511,35.00296349986456,159050,159253,131980,2944749.5761889997,2336119.00781481,1027413.5385123,2023-05-26T17:46:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:47:01,-15.79582267999649,35.00296433316544,271990,248518,191582,5035790.237206199,3645567.89249886,1491392.18468907,2023-05-26T17:47:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:47:31,-15.795801520347595,35.00296783307567,250248,236246,188680,4633245.469614239,3465547.09248942,1468801.2308418,2023-05-26T17:47:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:48:01,-15.795803666114807,35.00296249985695,287709,281834,232027,5326821.47636442,4134287.98483218,1806240.953935395,2023-05-26T17:48:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:48:31,-15.795790135860443,35.00296783307567,224792,217703,181470,4161937.4205009597,3193535.54632131,1412674.15391595,2023-05-26T17:48:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:49:01,-15.795795798301697,35.0029669997748,441979,463161,401072,8183071.19103702,6794215.59266397,3122191.26169272,2023-05-26T17:49:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:49:31,-15.795808851718904,35.00299149961211,520895,554712,500337,9644170.578365099,8137198.33888824,3894931.107884745,2023-05-26T17:49:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:50:01,-15.795807123184204,35.00298483297229,397430,411615,365604,7358263.5904733995,6038075.42339355,2846086.5232175402,2023-05-26T17:50:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:50:31,-15.795823454856873,35.00297249946743,63675,64605,62843,1178918.1343214998,947705.6538958501,489208.584639555,2023-05-26T17:50:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:51:01,-15.795817494392397,35.00296716648154,52131,49871,47414,965185.4143747799,731569.20773067,369099.75386439,2023-05-26T17:51:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:51:31,-15.795816004276276,35.00296483305283,54445,52147,47912,1008028.2343640999,764956.37696319,372976.49232612003,2023-05-26T17:51:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:52:01,-15.7958265542984,35.00295849982649,78047,77019,67864,1445010.18656286,1129809.48467463,528295.1384876401,2023-05-26T17:52:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:52:31,-15.795819461345673,35.00298499967903,0,0,0,0,0,0,2023-05-26T17:52:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:53:31,-15.795786142349243,35.00296499975957,55301,48513,39759,1023876.7451293799,711648.3923450101,309508.523092215,2023-05-26T17:53:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:54:01,-15.795768797397614,35.00297833303921,84985,78292,65926,1573464.5880693,1148483.41544484,513208.55387151,2023-05-26T17:54:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:54:31,-15.795775175094604,35.002975333016366,63698,62609,53217,1179343.97047524,918425.86927893,414273.876943545,2023-05-26T17:54:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:55:01,-15.795780956745148,35.002971166046336,73199,59812,57561,1355251.33120062,877396.03081524,448090.246175985,2023-05-26T17:55:01Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,17:55:31,-15.79578697681427,35.00297549972311,92520,78012,76468,1712972.2149575998,1144376.03082924,595273.96926018,2023-05-26T17:55:31Z,weekday,104,2023-05-26,2023-05-26,2023-05-26T17:22:00Z,2023-05-26T17:56:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:25:01,-15.79577374458313,35.002970999572426,18037,15759,12440,333948.11760905996,231172.40770443002,96840.6153894,2023-05-26T18:25:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:25:31,-15.79578572511673,35.00297816609964,18855,16748,13186,349093.07298989996,245680.27693596002,102647.93846661001,2023-05-26T18:25:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:26:01,-15.79579734802246,35.00297783291899,19377,17316,14467,358757.70221826,254012.40001332,112620.030774795,2023-05-26T18:26:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:26:31,-15.79578012228012,35.00295399967581,22266,20620,16623,412246.42605108,302479.5384774,129403.661544855,2023-05-26T18:26:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:27:01,-15.795754790306091,35.002956833224744,22788,20889,17281,421911.05527943996,306425.56155453,134525.93846818502,2023-05-26T18:27:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:27:31,-15.795746505260468,35.00294699985534,25899,24713,20718,479510.02372661995,362520.70001901,161281.66154643,2023-05-26T18:27:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:28:01,-15.795753598213196,35.002952499780804,24740,22703,18558,458051.58450119995,333035.54617131,144466.89231483,2023-05-26T18:28:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:28:31,-15.795765101909636,35.00295399967581,24477,22811,18655,453182.24065626,334619.82309447,145222.000007175,2023-05-26T18:28:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:29:01,-15.795758306980131,35.00295633310452,23269,22113,17312,430816.58527721994,324380.70001701004,134767.26154512,2023-05-26T18:29:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:29:31,-15.795769810676576,35.0029628330376,23056,20778,18440,426872.97220127995,304797.27693906,143548.3076994,2023-05-26T18:29:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:30:01,-15.795767664909365,35.002979666227475,21450,19676,15997,397138.49990099994,288631.78463052004,124530.49231384501,2023-05-26T18:30:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:30:31,-15.795780420303345,35.00297783291899,39571,38601,30626,732641.84520198,566246.97695277,238411.63078101003,2023-05-26T18:30:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:31:01,-15.79578948020935,35.00298049976118,131739,136111,117984,2439096.91554582,1996643.66933547,918460.06158384,2023-05-26T18:31:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:31:31,-15.795827984809875,35.00300083332695,52409,51900,44913,970332.4774504199,761333.076963,349630.430786505,2023-05-26T18:31:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:32:01,-15.795802175998688,35.00299283280037,93465,93543,81107,1730468.5264917,1372203.85391811,631386.800031195,2023-05-26T18:32:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:32:31,-15.79579335451126,35.00298933289014,99318,98459,81655,1838834.57031084,1444317.79238343,635652.7692621751,2023-05-26T18:32:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:33:01,-15.795810341835022,35.00299649965018,52661,51866,45450,974998.1605261799,760834.3231168201,353810.76924825,2023-05-26T18:33:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:33:31,-15.79579484462738,35.002986332867295,27653,27204,23189,511984.65910313994,399061.75386708,180517.446162765,2023-05-26T18:33:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:34:01,-15.795798301696776,35.00297449948266,136106,135189,112726,2519950.24091028,1983118.63856553,877528.55388951,2023-05-26T18:34:01Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
MA200-0416,86,2023-05-26,18:34:31,-15.795789122581482,35.00297649949789,71228,70709,65777,1318759.0242866399,1037246.63851593,512048.646179145,2023-05-26T18:34:31Z,weekday,105,2023-05-26,2023-05-26,2023-05-26T18:25:00Z,2023-05-26T18:48:00Z,waste_burning,Plastics
